config_id,encoder,ansatz,learning_rate,batch_size,layers,epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,AngleEncoder,SimpleAnsatz,0.01,8,2,4,1.2257280730080014,0.6428571428571429,1.9323179416038134,0.4666666666666667
1,AngleEncoder,SimpleAnsatz,0.01,8,2,5,0.6893068745812212,0.6857142857142857,0.8509409652626687,0.5
1,AngleEncoder,SimpleAnsatz,0.01,8,2,6,0.6157576709787888,0.7142857142857143,0.6859385773277616,0.6666666666666666
1,AngleEncoder,SimpleAnsatz,0.01,8,2,7,0.47443346418953386,0.8,0.56173366660463,0.6333333333333333
1,AngleEncoder,SimpleAnsatz,0.01,8,2,8,0.4446819953932976,0.8428571428571429,0.5723703723724187,0.7666666666666667
1,AngleEncoder,SimpleAnsatz,0.01,8,2,9,0.41936921217537654,0.8285714285714286,0.468742465732186,0.8
1,AngleEncoder,SimpleAnsatz,0.01,8,2,10,0.36484818596933516,0.8142857142857143,0.44148035683485426,0.8
1,AngleEncoder,SimpleAnsatz,0.01,8,2,11,0.33553068644083567,0.8857142857142857,0.40223358049920643,0.8333333333333334
1,AngleEncoder,SimpleAnsatz,0.01,8,2,12,0.28489413397064256,0.8714285714285714,0.39575084968975305,0.7666666666666667
1,AngleEncoder,SimpleAnsatz,0.01,8,2,13,0.3093584788766763,0.9285714285714286,0.3574514608851224,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,14,0.28101067946478964,0.8714285714285714,0.350067271640177,0.8666666666666667
1,AngleEncoder,SimpleAnsatz,0.01,8,2,15,0.2735860398094348,0.9285714285714286,0.3793505430627252,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,16,0.26201631317414653,0.9428571428571428,0.35304340190284694,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,17,0.2599011368995141,0.9285714285714286,0.35619809603847963,0.9333333333333333
1,AngleEncoder,SimpleAnsatz,0.01,8,2,18,0.2623352901821545,0.9,0.35513089038822315,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,19,0.2651792763995176,0.9,0.3329867287803463,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,20,0.25621351831379374,0.9142857142857143,0.342600593363911,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,21,0.25037076287134974,0.9142857142857143,0.3418047117862672,0.8333333333333334
1,AngleEncoder,SimpleAnsatz,0.01,8,2,22,0.7175480292825587,0.8857142857142857,0.39006590956787396,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,23,0.2650022456116101,0.9142857142857143,0.34114264778836634,0.9333333333333333
1,AngleEncoder,SimpleAnsatz,0.01,8,2,24,0.256161362529746,0.9142857142857143,0.31123185374260315,0.9333333333333333
1,AngleEncoder,SimpleAnsatz,0.01,8,2,25,0.24825187902987048,0.9428571428571428,0.33923451911235,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,26,0.2183005042029454,0.9285714285714286,0.3476957886797452,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,27,0.2397425224850592,0.9,0.37913643741474107,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,28,0.23016524711974462,0.9142857142857143,0.3143178995001104,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,29,0.2229506919868238,0.9,0.3559731998668603,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,30,0.23726044469439256,0.9285714285714286,0.35196696475421213,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,31,0.2205920817748857,0.9285714285714286,0.3098208760597492,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,32,0.23821920900680627,0.9285714285714286,0.36180477072200967,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,33,0.22085313392140335,0.9142857142857143,0.35853652090554705,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,34,0.23569205087481515,0.9428571428571428,0.33417369213945924,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,35,0.23899548167051005,0.9142857142857143,0.3264826203862125,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,36,0.22902862990649417,0.9142857142857143,0.34228958774989066,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,37,0.2576452374630532,0.9571428571428572,0.33715979670111523,0.9333333333333333
1,AngleEncoder,SimpleAnsatz,0.01,8,2,38,0.21958790604844305,0.9285714285714286,0.41166528398828894,0.9333333333333333
1,AngleEncoder,SimpleAnsatz,0.01,8,2,39,0.21620418483281936,0.9285714285714286,0.33727588721605245,0.8666666666666667
1,AngleEncoder,SimpleAnsatz,0.01,8,2,40,0.2179620808024063,0.9428571428571428,0.41141723571933586,0.9333333333333333
1,AngleEncoder,SimpleAnsatz,0.01,8,2,41,0.22084030625888074,0.9,0.3221815507154509,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,42,0.23807134857523196,0.9428571428571428,0.3734496060418932,0.8666666666666667
1,AngleEncoder,SimpleAnsatz,0.01,8,2,43,0.21402404845840256,0.9285714285714286,0.336214825407558,0.9333333333333333
1,AngleEncoder,SimpleAnsatz,0.01,8,2,44,0.21768389930808865,0.9428571428571428,0.28463159525953446,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,45,0.22963409869861573,0.9285714285714286,0.30908214680350105,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,46,0.2134444421929952,0.9,0.3159651295445404,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,47,0.24338320565626992,0.9428571428571428,0.34927263638405154,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,48,0.21603952060169665,0.9,0.30573826429027945,0.9
1,AngleEncoder,SimpleAnsatz,0.01,8,2,49,0.2166835551069627,0.9285714285714286,0.35566742888136094,0.8333333333333334
2,AngleEncoder,SimpleAnsatz,0.01,8,3,0,3.5284554203554928,0.08571428571428572,5.025588735293194,0.1
2,AngleEncoder,SimpleAnsatz,0.01,8,3,1,3.588458662706681,0.08571428571428572,6.028310644083854,0.1
2,AngleEncoder,SimpleAnsatz,0.01,8,3,2,4.81687248391258,0.12857142857142856,7.083765049189123,0.13333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,3,2.0816699355706505,0.12857142857142856,4.796655283968713,0.16666666666666666
2,AngleEncoder,SimpleAnsatz,0.01,8,3,4,4.161905737824298,0.2,1.77337764888194,0.13333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,5,3.6832743170561555,0.3142857142857143,1.5531521628896259,0.3
2,AngleEncoder,SimpleAnsatz,0.01,8,3,6,3.577945214787787,0.32857142857142857,5.67711976612294,0.3
2,AngleEncoder,SimpleAnsatz,0.01,8,3,7,2.5804666375468184,0.4714285714285714,2.5369318200315374,0.36666666666666664
2,AngleEncoder,SimpleAnsatz,0.01,8,3,8,2.9217004517720775,0.5142857142857142,2.3343384258996323,0.4
2,AngleEncoder,SimpleAnsatz,0.01,8,3,9,3.791604884044803,0.5714285714285714,2.2820592840308693,0.4
2,AngleEncoder,SimpleAnsatz,0.01,8,3,10,5.5403100080069025,0.6428571428571429,4.2780232675843655,0.43333333333333335
2,AngleEncoder,SimpleAnsatz,0.01,8,3,11,4.571686724344576,0.6571428571428571,0.9935694825302309,0.43333333333333335
2,AngleEncoder,SimpleAnsatz,0.01,8,3,12,4.020112133969117,0.6714285714285714,0.915627844517939,0.5333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,13,3.117494546625753,0.7285714285714285,1.8696586949180996,0.5666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,14,3.427689910396129,0.6857142857142857,0.6833402535611895,0.7
2,AngleEncoder,SimpleAnsatz,0.01,8,3,15,2.9815499143978195,0.7571428571428571,1.7698081356003288,0.7
2,AngleEncoder,SimpleAnsatz,0.01,8,3,16,1.527163348023628,0.7428571428571429,1.6559974215195747,0.5666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,17,1.0218014630379137,0.7571428571428571,0.5457150857562012,0.7666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,18,0.5460145675643345,0.7714285714285715,0.533089017286265,0.7
2,AngleEncoder,SimpleAnsatz,0.01,8,3,19,0.47997655890939755,0.8,0.46948869950296274,0.7333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,20,0.9567862987563043,0.7857142857142857,0.4430308150643939,0.7666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,21,0.4428737726881205,0.7857142857142857,0.3818608258903838,0.8
2,AngleEncoder,SimpleAnsatz,0.01,8,3,22,0.4279381095951312,0.8285714285714286,0.4139364514357896,0.8333333333333334
2,AngleEncoder,SimpleAnsatz,0.01,8,3,23,0.3843929174408961,0.8142857142857143,0.3355305099934636,0.8
2,AngleEncoder,SimpleAnsatz,0.01,8,3,24,0.34617673427407586,0.8142857142857143,0.31511349634757574,0.8333333333333334
2,AngleEncoder,SimpleAnsatz,0.01,8,3,25,0.3391767228804345,0.8428571428571429,0.29589189296399987,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,26,0.30799056936855906,0.8714285714285714,0.29734798593858136,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,27,0.3214117830859158,0.8714285714285714,0.26560539505455755,0.9333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,28,0.28851175700185855,0.8714285714285714,0.22607367604903333,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,29,0.7268946727155695,0.9571428571428572,0.2267830000045132,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,30,0.27731595638808404,0.9,0.22852126037710643,0.9333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,31,0.2625549885322799,0.9,0.2237565807854283,0.9666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,32,0.2756328460742959,0.9142857142857143,0.20270207592225106,0.9666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,33,0.2841959534040048,0.9428571428571428,0.20861929762454007,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,34,0.2852712806875117,0.9285714285714286,0.20825605691603294,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,35,0.2488559823528466,0.9428571428571428,0.20748779511911034,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,36,0.7491332566468327,0.9428571428571428,0.1882113001425249,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,37,0.7358640039630312,0.9428571428571428,0.2191167406418023,0.9333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,38,0.2758169815029568,0.9428571428571428,0.2128814258984956,0.9333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,39,0.2749348430142818,0.9428571428571428,0.19563621131448636,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,40,0.27798234971649904,0.9428571428571428,0.20223200198286034,0.9666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,41,0.27238176947914267,0.9428571428571428,0.19234980934320914,0.9333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,42,0.28091947846509885,0.9571428571428572,0.19299159915570555,0.9333333333333333
2,AngleEncoder,SimpleAnsatz,0.01,8,3,43,0.28773855013103944,0.9,0.17666304444221093,0.9666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,44,0.29336946192535346,0.9285714285714286,0.20067420708487912,0.9666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,45,0.28861897790086266,0.9142857142857143,0.23074446404742652,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,46,0.31873892648304697,0.9571428571428572,0.18690808094763395,0.9666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,47,0.27308109658856033,0.9,0.21258103130091185,0.9
2,AngleEncoder,SimpleAnsatz,0.01,8,3,48,0.7190860333494055,0.9142857142857143,0.21798299006834315,0.9666666666666667
2,AngleEncoder,SimpleAnsatz,0.01,8,3,49,0.2944490660106313,0.9,0.20588788092381555,0.9333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,0,8.755278644032444,0.1,6.02550146676427,0.13333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,1,7.801283791409591,0.12857142857142856,9.14453267703423,0.2
3,AngleEncoder,SimpleAnsatz,0.01,16,1,2,6.979554416739963,0.1,5.97001424008366,0.16666666666666666
3,AngleEncoder,SimpleAnsatz,0.01,16,1,3,7.306070294334591,0.14285714285714285,8.067780284441945,0.16666666666666666
3,AngleEncoder,SimpleAnsatz,0.01,16,1,4,5.135317234546735,0.15714285714285714,9.091041363979146,0.13333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,5,6.428747792465413,0.14285714285714285,8.100420198535204,0.2
3,AngleEncoder,SimpleAnsatz,0.01,16,1,6,7.7509011144881,0.12857142857142856,8.16918568893904,0.13333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,7,6.457535665590176,0.14285714285714285,7.077155570341934,0.16666666666666666
3,AngleEncoder,SimpleAnsatz,0.01,16,1,8,6.8231436021010685,0.15714285714285714,5.900999691307397,0.2
3,AngleEncoder,SimpleAnsatz,0.01,16,1,9,6.860790905946965,0.17142857142857143,6.945459024683883,0.2
3,AngleEncoder,SimpleAnsatz,0.01,16,1,10,7.2448092524745205,0.18571428571428572,5.858164684955323,0.16666666666666666
3,AngleEncoder,SimpleAnsatz,0.01,16,1,11,7.632872501595153,0.2,7.011250507858683,0.16666666666666666
3,AngleEncoder,SimpleAnsatz,0.01,16,1,12,8.15902680433053,0.17142857142857143,6.8898944628428005,0.2
3,AngleEncoder,SimpleAnsatz,0.01,16,1,13,5.382657985241639,0.17142857142857143,5.910066007415746,0.23333333333333334
3,AngleEncoder,SimpleAnsatz,0.01,16,1,14,5.921491846716734,0.21428571428571427,5.84877376056934,0.23333333333333334
3,AngleEncoder,SimpleAnsatz,0.01,16,1,15,6.3063891672998365,0.2,6.821948254506749,0.23333333333333334
3,AngleEncoder,SimpleAnsatz,0.01,16,1,16,8.082450829265825,0.24285714285714285,4.721775036000941,0.3
3,AngleEncoder,SimpleAnsatz,0.01,16,1,17,7.555194662112832,0.2571428571428571,5.766336977507824,0.23333333333333334
3,AngleEncoder,SimpleAnsatz,0.01,16,1,18,7.03240428179577,0.2571428571428571,4.611298068042157,0.3
3,AngleEncoder,SimpleAnsatz,0.01,16,1,19,7.509185512234595,0.3,3.5567595591404966,0.3333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,20,7.430192797517642,0.3142857142857143,4.520796940919141,0.3333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,21,5.13819094170168,0.35714285714285715,5.572905725584037,0.43333333333333335
3,AngleEncoder,SimpleAnsatz,0.01,16,1,22,6.44685640604974,0.34285714285714286,5.526765447227858,0.4
3,AngleEncoder,SimpleAnsatz,0.01,16,1,23,7.735581422193143,0.4142857142857143,4.4624640300258545,0.4666666666666667
3,AngleEncoder,SimpleAnsatz,0.01,16,1,24,7.244439626353867,0.37142857142857144,4.474953494139492,0.43333333333333335
3,AngleEncoder,SimpleAnsatz,0.01,16,1,25,5.002570709059991,0.42857142857142855,5.432025751533901,0.5333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,26,4.472054400911745,0.4,5.386561384174233,0.5333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,27,8.020881429248405,0.44285714285714284,5.2876123143588245,0.5
3,AngleEncoder,SimpleAnsatz,0.01,16,1,28,6.1679485188398875,0.4857142857142857,5.22130417453862,0.5
3,AngleEncoder,SimpleAnsatz,0.01,16,1,29,6.106437473636226,0.5,4.194189464686152,0.5
3,AngleEncoder,SimpleAnsatz,0.01,16,1,30,4.754124012256301,0.5142857142857142,5.223023780485235,0.4666666666666667
3,AngleEncoder,SimpleAnsatz,0.01,16,1,31,4.251742458077914,0.5428571428571428,5.139676932329566,0.5
3,AngleEncoder,SimpleAnsatz,0.01,16,1,32,3.722115679118076,0.5428571428571428,4.112346304734096,0.5666666666666667
3,AngleEncoder,SimpleAnsatz,0.01,16,1,33,2.8723710870771195,0.5428571428571428,4.071870993101391,0.6
3,AngleEncoder,SimpleAnsatz,0.01,16,1,34,2.7562904106408777,0.5857142857142857,2.905639484867567,0.6
3,AngleEncoder,SimpleAnsatz,0.01,16,1,35,2.2270985011672577,0.5714285714285714,3.00911805130067,0.6333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,36,2.244569425628583,0.5571428571428572,2.879623638277342,0.6333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,37,3.099554805040417,0.6142857142857143,2.882475171248723,0.6666666666666666
3,AngleEncoder,SimpleAnsatz,0.01,16,1,38,1.7419465166882253,0.6285714285714286,1.8930906147419835,0.5666666666666667
3,AngleEncoder,SimpleAnsatz,0.01,16,1,39,1.64483297906445,0.6571428571428571,1.8549222234209297,0.7
3,AngleEncoder,SimpleAnsatz,0.01,16,1,40,1.2201169617834495,0.6714285714285714,1.8247670232142066,0.7333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,41,1.1474260818434248,0.6571428571428571,2.9340436529265523,0.6666666666666666
3,AngleEncoder,SimpleAnsatz,0.01,16,1,42,1.9719483062995486,0.6857142857142857,0.638904996117635,0.7
3,AngleEncoder,SimpleAnsatz,0.01,16,1,43,1.546993200539693,0.6714285714285714,0.6859171670938633,0.6666666666666666
3,AngleEncoder,SimpleAnsatz,0.01,16,1,44,1.5540184352132722,0.7,0.6990841464644648,0.7333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,45,1.523521241848282,0.7142857142857143,1.701511943732556,0.7
3,AngleEncoder,SimpleAnsatz,0.01,16,1,46,1.92111247621233,0.7285714285714285,1.6773630698554916,0.7333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,47,1.4643307727933084,0.7142857142857143,1.6446038803561431,0.7333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,48,1.41770327918668,0.7428571428571429,2.744446766958416,0.7333333333333333
3,AngleEncoder,SimpleAnsatz,0.01,16,1,49,1.3773576296508774,0.7714285714285715,1.6176189242434587,0.7666666666666667
4,AngleEncoder,SimpleAnsatz,0.01,16,2,0,1.6384640973754434,0.37142857142857144,2.274266227236221,0.26666666666666666
4,AngleEncoder,SimpleAnsatz,0.01,16,2,1,3.0169579726266917,0.42857142857142855,3.333271527853863,0.3
4,AngleEncoder,SimpleAnsatz,0.01,16,2,2,2.94424032166591,0.4714285714285714,1.343941589355966,0.36666666666666664
4,AngleEncoder,SimpleAnsatz,0.01,16,2,3,2.9139918562079616,0.38571428571428573,1.2355718210302762,0.26666666666666666
4,AngleEncoder,SimpleAnsatz,0.01,16,2,4,2.0075791005077464,0.45714285714285713,2.1681293631095335,0.43333333333333335
4,AngleEncoder,SimpleAnsatz,0.01,16,2,5,2.4479652908359717,0.5285714285714286,3.420433730472853,0.36666666666666664
4,AngleEncoder,SimpleAnsatz,0.01,16,2,6,2.8487231074336474,0.5,5.362518671392548,0.4666666666666667
4,AngleEncoder,SimpleAnsatz,0.01,16,2,7,3.27549539646979,0.5714285714285714,2.0855016229733847,0.4666666666666667
4,AngleEncoder,SimpleAnsatz,0.01,16,2,8,1.9342252989384185,0.5571428571428572,1.1731986701885553,0.4666666666666667
4,AngleEncoder,SimpleAnsatz,0.01,16,2,9,1.8783381004283928,0.5285714285714286,2.043353407506753,0.5
4,AngleEncoder,SimpleAnsatz,0.01,16,2,10,1.8597255669961774,0.5714285714285714,1.0868080285601076,0.6
4,AngleEncoder,SimpleAnsatz,0.01,16,2,11,2.7215294735841624,0.5857142857142857,3.096545178583187,0.5
4,AngleEncoder,SimpleAnsatz,0.01,16,2,12,2.7952392650151223,0.5857142857142857,0.9181734754535531,0.5
4,AngleEncoder,SimpleAnsatz,0.01,16,2,13,2.676221714035413,0.6285714285714286,2.021863186528415,0.6
4,AngleEncoder,SimpleAnsatz,0.01,16,2,14,1.8730085437341484,0.6142857142857143,0.8734358458952993,0.5333333333333333
4,AngleEncoder,SimpleAnsatz,0.01,16,2,15,1.80744339838458,0.6285714285714286,1.8799630456027603,0.5333333333333333
4,AngleEncoder,SimpleAnsatz,0.01,16,2,16,2.242646122699336,0.6142857142857143,1.9233088662681552,0.4666666666666667
4,AngleEncoder,SimpleAnsatz,0.01,16,2,17,1.7626441776969004,0.6285714285714286,1.945308139488859,0.6
4,AngleEncoder,SimpleAnsatz,0.01,16,2,18,2.71533833693278,0.6285714285714286,0.8974805448562599,0.5666666666666667
4,AngleEncoder,SimpleAnsatz,0.01,16,2,19,2.19255761919361,0.6428571428571429,1.8396263427889332,0.5
4,AngleEncoder,SimpleAnsatz,0.01,16,2,20,2.2131363252744,0.6428571428571429,1.8390942698465103,0.6
4,AngleEncoder,SimpleAnsatz,0.01,16,2,21,3.104615081829074,0.6428571428571429,0.8785892413082081,0.6
